RegionID,SizeRank,RegionName,RegionType,StateName,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30
753875,176,"Crestview, FL",msa,FL,252639.0,251453.0,254331.0,265892.0,262001.0,262480.0,251499.0,256233.0,250478.0,252176.0,252560.0,260781.0,265674.0,269763.0,265703.0,270502.0,275341.0,276824.0,273971.0,270978.0,274431.0,275289.0,284188.0,301205.0,321549.0,344033.0,347646.0,,342817.0,349878.0,349941.0,358941.0,366007.0,376161.0,363503.0,351692.0,341077.0,349108.0,358059.0,365649.0,370918.0,369983.0,379002.0,386388.0,401272.0,402914.0,403097.0,382621.0,374445.0,367872.0,374875.0,370260.0,365247.0,359663.0,368348.0,376260.0,386476.0,385887.0,386207.0,384275.0,394133.0,402683.0,411466.0,406676.0,400811.0,397113.0,404571.0,408934.0,411745.0,415367.0,432987.0,430462.0,419487.0,398548.0
394851,177,"Merced, CA",msa,CA,249978.0,250866.0,257109.0,254420.0,250895.0,249193.0,254665.0,256611.0,260631.0,262759.0,271940.0,269048.0,270620.0,267938.0,274400.0,272903.0,272589.0,273047.0,274940.0,280647.0,281367.0,279319.0,278267.0,280958.0,294993.0,302008.0,307279.0,310070.0,310788.0,314481.0,313009.0,321317.0,325685.0,334837.0,343039.0,351965.0,356887.0,360201.0,363754.0,367697.0,370105.0,377615.0,385934.0,398681.0,404825.0,408579.0,402588.0,401816.0,391484.0,387959.0,381061.0,377207.0,376438.0,377343.0,383096.0,389145.0,388307.0,388049.0,385103.0,391032.0,393525.0,390566.0,391192.0,392218.0,395018.0,390488.0,390197.0,391920.0,394819.0,400319.0,401849.0,400287.0,398240.0,396293.0
395197,178,"Waco, TX",msa,TX,178822.0,178123.0,181563.0,179181.0,174720.0,179451.0,180088.0,181401.0,177337.0,179150.0,186516.0,182083.0,187207.0,185903.0,194580.0,192756.0,189886.0,189446.0,190466.0,194550.0,190005.0,193888.0,198839.0,206766.0,208459.0,208596.0,214884.0,216561.0,219939.0,220062.0,224689.0,227549.0,230580.0,233035.0,237243.0,242841.0,245581.0,246931.0,240293.0,240186.0,243670.0,253060.0,258003.0,254579.0,251785.0,260752.0,265093.0,270249.0,264830.0,264455.0,268525.0,263701.0,260456.0,254218.0,259378.0,258926.0,256305.0,252872.0,260059.0,264734.0,261131.0,255512.0,257626.0,262018.0,263314.0,260126.0,260718.0,270840.0,272625.0,275331.0,270868.0,270607.0,273371.0,270808.0
394447,179,"Cedar Rapids, IA",msa,IA,148736.0,155283.0,151217.0,149828.0,145347.0,150078.0,149999.0,149158.0,150851.0,153223.0,157242.0,154589.0,156834.0,157876.0,163026.0,162601.0,160788.0,155937.0,155872.0,155582.0,156839.0,158716.0,159550.0,161204.0,163562.0,169076.0,172803.0,174739.0,173250.0,170438.0,171170.0,168195.0,171156.0,171646.0,177469.0,179805.0,179814.0,178665.0,177598.0,174817.0,174105.0,174130.0,178072.0,179456.0,180153.0,184142.0,186106.0,190930.0,192523.0,194883.0,191209.0,188095.0,189559.0,189224.0,187127.0,185848.0,187653.0,189354.0,191749.0,192399.0,195644.0,199671.0,200758.0,200596.0,197528.0,202391.0,211305.0,209058.0,206465.0,199592.0,202677.0,207566.0,208881.0,210577.0
394348,180,"Atlantic City, NJ",msa,NJ,187934.0,188320.0,184267.0,181147.0,183768.0,185240.0,187623.0,191917.0,194390.0,193257.0,193574.0,194524.0,195957.0,195521.0,194164.0,196894.0,199064.0,197433.0,201171.0,201838.0,209955.0,210313.0,215740.0,224464.0,233261.0,237656.0,238194.0,244839.0,251463.0,255279.0,260695.0,261530.0,267366.0,269248.0,272797.0,271939.0,266841.0,263937.0,265923.0,274099.0,278131.0,282259.0,286487.0,295455.0,295627.0,296908.0,298147.0,302049.0,297631.0,292411.0,290035.0,290990.0,294966.0,285543.0,284276.0,283567.0,302753.0,305684.0,305616.0,303195.0,320881.0,328219.0,340288.0,333164.0,342057.0,334362.0,342081.0,343941.0,350880.0,357040.0,353469.0,349884.0,345772.0,347741.0
394412,181,"Bremerton, WA",msa,WA,328788.0,333889.0,332459.0,329450.0,326803.0,329374.0,336266.0,337083.0,335027.0,344148.0,351834.0,357964.0,358050.0,362626.0,369117.0,369149.0,371001.0,378017.0,381134.0,385689.0,385419.0,385519.0,390114.0,398800.0,402306.0,407618.0,405779.0,418496.0,420358.0,425384.0,424221.0,435516.0,451706.0,465172.0,475684.0,484240.0,484998.0,489078.0,489680.0,493670.0,494667.0,497920.0,500945.0,508090.0,523210.0,534504.0,553460.0,545188.0,537516.0,512325.0,503682.0,497402.0,492659.0,492102.0,483878.0,491377.0,497071.0,507039.0,508117.0,509653.0,512707.0,516619.0,519224.0,512067.0,509790.0,511167.0,503217.0,507514.0,518710.0,543988.0,552624.0,547492.0,545046.0,544578.0
395103,182,"Sioux Falls, SD",msa,SD,206758.0,204053.0,202838.0,206798.0,203031.0,198022.0,199007.0,203384.0,209140.0,206773.0,210707.0,212788.0,214883.0,209169.0,208083.0,212109.0,219193.0,220397.0,215041.0,213927.0,213259.0,216516.0,217913.0,221667.0,222609.0,227441.0,230632.0,233598.0,234931.0,231958.0,235423.0,236842.0,246460.0,249030.0,256537.0,260048.0,264115.0,266568.0,266159.0,266027.0,264830.0,268701.0,270852.0,270123.0,272134.0,283645.0,295845.0,302650.0,299033.0,299441.0,300840.0,300094.0,297758.0,292194.0,287068.0,281036.0,284274.0,293394.0,302842.0,303652.0,303814.0,301188.0,299059.0,299021.0,299148.0,303752.0,304898.0,307197.0,306521.0,306148.0,306329.0,309855.0,309046.0,306633.0
395065,183,"Santa Cruz, CA",msa,CA,848012.0,846156.0,845966.0,828357.0,819894.0,828966.0,853941.0,875921.0,880805.0,865510.0,842940.0,825888.0,825503.0,798464.0,801959.0,803271.0,852521.0,862709.0,859928.0,852172.0,859493.0,858313.0,856558.0,865630.0,889388.0,914888.0,927707.0,951780.0,961805.0,987601.0,979058.0,981745.0,1019919.0,1070224.0,1082996.0,1074680.0,1078896.0,1101333.0,1050911.0,1033899.0,1035031.0,1086831.0,1148719.0,1244840.0,1290599.0,1272982.0,1213778.0,1189366.0,1195677.0,1181239.0,1207494.0,1206249.0,1170387.0,1100288.0,1104609.0,1115944.0,1147829.0,1153147.0,1172586.0,1197985.0,1167758.0,1127165.0,1078672.0,1086463.0,1105673.0,1080798.0,1079572.0,1110391.0,1157647.0,1163760.0,1195465.0,1228013.0,1234305.0,1194541.0
394572,184,"Erie, PA",msa,PA,119267.0,118098.0,117024.0,116215.0,114856.0,109211.0,111252.0,114980.0,120714.0,120258.0,122482.0,122100.0,123951.0,122350.0,123212.0,123019.0,121872.0,121346.0,122589.0,125085.0,127613.0,130610.0,128152.0,128902.0,126424.0,129834.0,134204.0,136282.0,138503.0,134478.0,133807.0,129149.0,131047.0,134313.0,137830.0,138469.0,140824.0,142201.0,143214.0,144678.0,144874.0,143751.0,141262.0,145843.0,145624.0,151867.0,151441.0,161516.0,154950.0,155833.0,154640.0,154903.0,160111.0,157249.0,161451.0,154674.0,155345.0,149399.0,157398.0,157582.0,165757.0,159169.0,159540.0,161208.0,161887.0,165709.0,163437.0,166858.0,166349.0,170824.0,177357.0,178475.0,175754.0,175179.0
394924,185,"Norwich, CT",msa,CT,221076.0,224841.0,229583.0,231284.0,229478.0,234491.0,237668.0,242124.0,237422.0,236561.0,236596.0,230940.0,230600.0,228252.0,234092.0,235676.0,237084.0,235976.0,238446.0,239167.0,244014.0,241159.0,244776.0,245279.0,252264.0,262017.0,269018.0,,273355.0,278047.0,282706.0,282688.0,289052.0,286526.0,292014.0,286514.0,292253.0,298891.0,299661.0,299313.0,299848.0,306136.0,311033.0,310664.0,312515.0,312438.0,316169.0,316157.0,318653.0,315966.0,323112.0,319597.0,318980.0,311060.0,319569.0,325998.0,330806.0,328760.0,329697.0,334968.0,341215.0,341812.0,342978.0,339207.0,333933.0,328229.0,327306.0,334855.0,342813.0,352214.0,358597.0,365581.0,374025.0,374968.0
394323,186,"Amarillo, TX",msa,TX,155311.0,159560.0,158915.0,157483.0,153994.0,157926.0,160203.0,161893.0,159386.0,160434.0,161510.0,164080.0,161258.0,161078.0,162274.0,167318.0,168418.0,168812.0,167271.0,166123.0,168466.0,170319.0,178229.0,179377.0,183669.0,182310.0,188703.0,194113.0,195084.0,192633.0,190471.0,195772.0,199111.0,199841.0,200132.0,200215.0,200067.0,200098.0,199585.0,202042.0,199107.0,199915.0,202294.0,206044.0,216742.0,218010.0,222567.0,218834.0,221514.0,218133.0,216446.0,214599.0,219714.0,220951.0,220855.0,220436.0,220777.0,221290.0,217911.0,217945.0,217885.0,220846.0,223248.0,222892.0,228102.0,225863.0,230107.0,227507.0,225839.0,225246.0,231943.0,233595.0,238498.0,231048.0
394772,187,"Laredo, TX",msa,TX,176993.0,179270.0,177700.0,180222.0,171940.0,170294.0,168106.0,176245.0,182595.0,190012.0,188713.0,191374.0,189739.0,189239.0,186184.0,185208.0,186929.0,184103.0,184711.0,181674.0,187490.0,187752.0,196834.0,198028.0,197743.0,195455.0,193574.0,199636.0,198607.0,197604.0,190281.0,190445.0,191751.0,196319.0,195637.0,197393.0,201042.0,202545.0,209897.0,210861.0,220543.0,218324.0,226482.0,220120.0,224967.0,214637.0,222382.0,219813.0,224417.0,220433.0,211863.0,213997.0,218709.0,223311.0,224572.0,223215.0,227192.0,226755.0,229408.0,229435.0,231105.0,230224.0,227921.0,224709.0,221090.0,225155.0,228682.0,234854.0,235883.0,238225.0,236318.0,232564.0,232936.0,227022.0
395171,188,"Tuscaloosa, AL",msa,AL,162274.0,165174.0,170993.0,170276.0,164948.0,165264.0,165570.0,166465.0,167826.0,172281.0,173838.0,175230.0,175656.0,183786.0,182346.0,182917.0,177608.0,179235.0,176423.0,177965.0,182246.0,188728.0,188918.0,192554.0,197714.0,205224.0,203745.0,200223.0,195015.0,196452.0,203479.0,207643.0,216454.0,212503.0,217619.0,216550.0,218043.0,213140.0,217420.0,219792.0,222466.0,218327.0,218475.0,217648.0,222137.0,224584.0,233965.0,236683.0,236513.0,222508.0,216089.0,216521.0,223343.0,223632.0,222490.0,227201.0,230208.0,234369.0,231465.0,236773.0,236098.0,240746.0,233524.0,235275.0,233133.0,239212.0,245286.0,248695.0,248331.0,245270.0,243970.0,249825.0,249705.0,253965.0
394483,189,"College Station, TX",msa,TX,219833.0,221229.0,230456.0,225737.0,221550.0,215926.0,214240.0,218907.0,219353.0,220941.0,221176.0,222511.0,226719.0,224824.0,226230.0,224272.0,233116.0,233683.0,230133.0,223420.0,222883.0,226321.0,228237.0,230545.0,233852.0,233735.0,236718.0,237850.0,242196.0,240415.0,245083.0,247554.0,250957.0,250673.0,254758.0,261058.0,263363.0,263845.0,263949.0,268912.0,274513.0,279014.0,276313.0,282843.0,293959.0,304080.0,307447.0,305408.0,307010.0,304006.0,304129.0,305889.0,308145.0,303364.0,300013.0,299917.0,301129.0,313296.0,314181.0,319236.0,309756.0,312061.0,310132.0,307641.0,304978.0,309395.0,311298.0,317561.0,313183.0,316625.0,317507.0,322143.0,323863.0,331615.0
394732,190,"Kalamazoo, MI",msa,MI,146999.0,147733.0,147865.0,150566.0,149621.0,148817.0,149487.0,153770.0,154581.0,155033.0,153876.0,159911.0,163576.0,165333.0,164619.0,166390.0,168403.0,165483.0,162553.0,162640.0,169385.0,169324.0,166553.0,163385.0,172028.0,177572.0,184614.0,189938.0,192935.0,191700.0,181877.0,182020.0,184548.0,188574.0,191870.0,193771.0,199537.0,202127.0,202763.0,202947.0,204904.0,204865.0,202344.0,201070.0,205908.0,215183.0,220657.0,222488.0,221786.0,216978.0,219317.0,213687.0,207816.0,205045.0,207531.0,221833.0,223813.0,226020.0,227051.0,231450.0,234368.0,232395.0,233704.0,232658.0,230308.0,225261.0,231826.0,233388.0,238590.0,233581.0,241079.0,242750.0,249217.0,250935.0
394811,191,"Lynchburg, VA",msa,VA,173521.0,166670.0,168388.0,166026.0,168889.0,167187.0,167341.0,167676.0,170918.0,172403.0,176506.0,173148.0,175272.0,169429.0,176840.0,175804.0,177885.0,173887.0,171900.0,174337.0,182469.0,187008.0,185691.0,185509.0,188177.0,194632.0,196237.0,203815.0,203952.0,205049.0,197722.0,202026.0,200197.0,206322.0,206590.0,212802.0,218517.0,218876.0,221282.0,226037.0,229009.0,230260.0,228984.0,228367.0,229790.0,233078.0,240639.0,246821.0,245482.0,242171.0,237092.0,236650.0,238904.0,241044.0,237387.0,239605.0,237357.0,246286.0,245515.0,249512.0,253257.0,251836.0,250273.0,237282.0,232678.0,230419.0,240749.0,245958.0,256291.0,259245.0,266441.0,264825.0,258024.0,259073.0
394455,192,"Charleston, WV",msa,WV,119274.0,114104.0,115360.0,117476.0,116215.0,116357.0,109789.0,110386.0,108523.0,114147.0,116440.0,118250.0,121505.0,123567.0,119906.0,113893.0,112911.0,117788.0,125203.0,123199.0,121917.0,117670.0,118166.0,123100.0,126986.0,130741.0,129349.0,131208.0,131757.0,131662.0,126244.0,126188.0,128672.0,133943.0,136852.0,137899.0,142247.0,142781.0,146676.0,148534.0,151660.0,151504.0,150792.0,150332.0,151952.0,150765.0,148134.0,147770.0,147703.0,152054.0,149204.0,144744.0,137829.0,137768.0,140784.0,147355.0,146695.0,146255.0,146406.0,155460.0,155815.0,157607.0,147567.0,150809.0,150124.0,157588.0,156616.0,157954.0,157276.0,160266.0,163407.0,166259.0,165987.0,161227.0
395240,193,"Yakima, WA",msa,WA,219230.0,220943.0,216778.0,220295.0,212674.0,209345.0,207703.0,211429.0,214894.0,217506.0,229654.0,250169.0,255460.0,253360.0,247173.0,252960.0,253380.0,250662.0,232347.0,230100.0,237086.0,250730.0,261405.0,263840.0,273077.0,275556.0,273533.0,273229.0,272109.0,282919.0,286980.0,294013.0,292334.0,295359.0,301154.0,306770.0,314567.0,311911.0,313723.0,309707.0,311971.0,310659.0,310118.0,305062.0,312755.0,323092.0,330024.0,333414.0,334165.0,334143.0,326501.0,330657.0,328964.0,328530.0,328083.0,323642.0,327674.0,324898.0,334064.0,332432.0,337376.0,340138.0,347015.0,337455.0,331965.0,324388.0,328379.0,330552.0,339823.0,337423.0,340864.0,342786.0,353437.0,357691.0
394585,194,"Fargo, ND",msa,ND,210925.0,206845.0,206303.0,206117.0,207246.0,208444.0,208595.0,212210.0,208947.0,208588.0,208137.0,211315.0,213585.0,212510.0,212305.0,211337.0,211486.0,210575.0,211242.0,208216.0,212252.0,213845.0,220248.0,221432.0,225995.0,229634.0,232956.0,,230689.0,229193.0,228505.0,226702.0,230705.0,238918.0,249220.0,249878.0,250324.0,252479.0,251453.0,246921.0,246917.0,262512.0,264685.0,264841.0,252947.0,257821.0,263443.0,270259.0,267901.0,266464.0,265530.0,260386.0,256384.0,252831.0,262106.0,264036.0,276339.0,282896.0,292768.0,284329.0,280537.0,274606.0,276303.0,277918.0,279030.0,280747.0,281044.0,284574.0,284024.0,286676.0,286636.0,294219.0,294231.0,295072.0
394387,195,"Binghamton, NY",msa,NY,116252.0,113995.0,111797.0,115295.0,112058.0,112137.0,106095.0,107417.0,109389.0,108330.0,110239.0,109390.0,116583.0,118928.0,118001.0,114449.0,113614.0,120369.0,121485.0,123651.0,120110.0,124024.0,120474.0,121308.0,122207.0,130995.0,135424.0,138549.0,139539.0,140541.0,141414.0,137141.0,134519.0,135571.0,137756.0,144342.0,146262.0,151186.0,151516.0,153267.0,150929.0,146855.0,145576.0,150241.0,151938.0,156454.0,157156.0,162258.0,156902.0,155518.0,155699.0,157082.0,158493.0,156839.0,157348.0,156649.0,157038.0,158148.0,163741.0,162422.0,166718.0,165867.0,169030.0,172103.0,172018.0,178176.0,171913.0,173030.0,167561.0,169909.0,170984.0,173032.0,178502.0,179924.0
394609,196,"Fort Smith, AR",msa,AR,116719.0,112532.0,115487.0,115057.0,119609.0,117649.0,119125.0,119593.0,119240.0,119539.0,121159.0,122595.0,125683.0,121317.0,121941.0,121301.0,126003.0,126865.0,126865.0,124967.0,127522.0,129320.0,132212.0,131912.0,134538.0,138935.0,144191.0,145528.0,150673.0,153084.0,158073.0,156503.0,154278.0,155588.0,155863.0,159924.0,155862.0,157258.0,158264.0,163743.0,165241.0,165611.0,164334.0,165034.0,163432.0,165984.0,166974.0,172013.0,170492.0,172935.0,168419.0,169055.0,166491.0,170806.0,171231.0,167984.0,166358.0,167054.0,171715.0,173565.0,177456.0,181147.0,188096.0,191005.0,182504.0,172656.0,175052.0,180615.0,186632.0,186269.0,190321.0,187617.0,185749.0,188591.0
394334,197,"Appleton, WI",msa,WI,165279.0,165852.0,169977.0,173200.0,171292.0,169948.0,164588.0,166808.0,168068.0,173313.0,178127.0,180889.0,179907.0,176393.0,175490.0,178394.0,182247.0,180505.0,180684.0,180238.0,181200.0,178332.0,183126.0,188641.0,192398.0,189095.0,191929.0,193445.0,199449.0,196636.0,189246.0,189752.0,193256.0,207159.0,212762.0,225373.0,229163.0,234210.0,228530.0,230173.0,231342.0,239380.0,237958.0,239222.0,239189.0,241796.0,249895.0,248330.0,248516.0,247081.0,246027.0,246308.0,245873.0,258603.0,257394.0,260183.0,255549.0,261373.0,257956.0,261855.0,264507.0,271756.0,268202.0,267292.0,265350.0,269651.0,277076.0,280220.0,283993.0,285260.0,290706.0,290506.0,297919.0,301908.0
845160,198,"Prescott Valley, AZ",msa,AZ,293769.0,294925.0,294410.0,293668.0,294291.0,298328.0,303487.0,301576.0,305136.0,306071.0,311122.0,309232.0,309541.0,313168.0,318138.0,318710.0,323601.0,325476.0,334346.0,334661.0,338511.0,331004.0,331037.0,331411.0,352513.0,365725.0,379091.0,376508.0,382027.0,388014.0,402492.0,399924.0,404823.0,405401.0,424840.0,433198.0,443075.0,444398.0,446686.0,448381.0,453800.0,455927.0,458507.0,464088.0,477440.0,493211.0,498182.0,495798.0,489224.0,471966.0,465575.0,462941.0,467499.0,462942.0,455000.0,477077.0,489114.0,499243.0,501503.0,508852.0,518439.0,509150.0,498753.0,500142.0,512418.0,521873.0,508723.0,490104.0,490622.0,492932.0,490887.0,479243.0,469558.0,474460.0
395161,199,"Topeka, KS",msa,KS,133127.0,133005.0,136183.0,135927.0,131205.0,131086.0,126373.0,127341.0,125836.0,130559.0,135679.0,137565.0,138572.0,141114.0,138777.0,139043.0,135395.0,138689.0,138648.0,142965.0,142613.0,144881.0,139397.0,138041.0,134739.0,139519.0,143561.0,144792.0,147134.0,149367.0,156710.0,158672.0,158082.0,155404.0,152924.0,155975.0,163726.0,164815.0,170126.0,167068.0,169315.0,164887.0,162342.0,163724.0,165030.0,172592.0,181040.0,189599.0,196340.0,196590.0,210199.0,210878.0,206247.0,194642.0,191285.0,203851.0,222455.0,228051.0,218876.0,202624.0,199289.0,206816.0,220068.0,234189.0,239314.0,243299.0,255934.0,252572.0,235935.0,221045.0,216094.0,235138.0,234307.0,239980.0
394813,200,"Macon, GA",msa,GA,120399.0,124253.0,120111.0,119206.0,117815.0,114655.0,117002.0,110286.0,113703.0,116526.0,128537.0,132166.0,130810.0,127339.0,124016.0,121891.0,121086.0,125367.0,124697.0,131249.0,134063.0,135211.0,129295.0,131923.0,137553.0,141358.0,134231.0,134366.0,136064.0,139616.0,135297.0,129168.0,125855.0,133096.0,138233.0,143481.0,138053.0,138749.0,136731.0,142100.0,137809.0,134412.0,131367.0,132039.0,139083.0,140508.0,145465.0,137268.0,140627.0,139110.0,145580.0,141981.0,140835.0,139080.0,136855.0,133952.0,138423.0,140394.0,150704.0,151462.0,158993.0,150958.0,150024.0,151589.0,152712.0,165527.0,162972.0,169701.0,154168.0,155918.0,152216.0,148845.0,143411.0,153492.0
395174,201,"Tyler, TX",msa,TX,199997.0,202420.0,192983.0,192842.0,193936.0,202141.0,206698.0,205346.0,202123.0,201963.0,196720.0,199887.0,205455.0,215010.0,211595.0,209580.0,208211.0,216359.0,217382.0,224096.0,221042.0,227227.0,222592.0,230169.0,231903.0,237699.0,237113.0,237876.0,239716.0,237621.0,232103.0,243706.0,250500.0,261211.0,253620.0,257573.0,259160.0,263000.0,268782.0,275819.0,271466.0,263085.0,258836.0,266517.0,272669.0,274996.0,280154.0,283755.0,297394.0,299786.0,310783.0,300430.0,293121.0,278664.0,271602.0,278088.0,289411.0,315469.0,325914.0,322075.0,305751.0,300625.0,298612.0,307271.0,301114.0,303155.0,291810.0,287554.0,295977.0,304268.0,314488.0,310460.0,307322.0,311934.0
394361,202,"Barnstable Town, MA",msa,MA,406107.0,406610.0,413814.0,421206.0,410676.0,391744.0,391316.0,402199.0,410364.0,403846.0,409160.0,412806.0,420393.0,418255.0,414252.0,413775.0,411544.0,413753.0,414557.0,423372.0,430125.0,431227.0,430867.0,445795.0,470562.0,492592.0,500203.0,,525312.0,542243.0,537295.0,556228.0,565812.0,576596.0,567132.0,558628.0,558333.0,568132.0,579063.0,594223.0,597709.0,602239.0,592647.0,590236.0,620767.0,645056.0,669074.0,653336.0,645827.0,632584.0,633009.0,635070.0,632354.0,620977.0,625964.0,636819.0,652413.0,651042.0,667141.0,672599.0,678468.0,676909.0,693357.0,696113.0,691468.0,666277.0,678876.0,675896.0,701605.0,701879.0,733344.0,727828.0,714672.0,700871.0
394519,203,"Daphne, AL",msa,AL,210281.0,211389.0,214613.0,218210.0,218977.0,217195.0,215809.0,210373.0,210978.0,217957.0,231014.0,237723.0,236140.0,232769.0,230684.0,232048.0,232529.0,234466.0,237715.0,240155.0,238783.0,230220.0,229685.0,231372.0,247621.0,252927.0,255387.0,255068.0,260382.0,262296.0,262483.0,268877.0,276514.0,279280.0,282984.0,290515.0,298938.0,298171.0,298923.0,299022.0,313500.0,315340.0,324495.0,322913.0,332789.0,337026.0,338211.0,339617.0,334035.0,337423.0,335957.0,336109.0,332109.0,330557.0,335804.0,341790.0,337127.0,339987.0,329326.0,337873.0,333927.0,334781.0,341509.0,336439.0,338159.0,330415.0,339668.0,343648.0,346616.0,353015.0,358810.0,362058.0,358646.0,360514.0
394378,205,"Bellingham, WA",msa,WA,362002.0,364696.0,362192.0,363214.0,366718.0,370796.0,377985.0,373615.0,381527.0,381917.0,392068.0,388687.0,387614.0,389059.0,397358.0,401877.0,397188.0,389299.0,391418.0,401126.0,409322.0,413783.0,414221.0,419893.0,425708.0,441628.0,450866.0,453787.0,454857.0,465920.0,471451.0,481543.0,490866.0,514694.0,531486.0,536709.0,545246.0,548867.0,554305.0,555930.0,555612.0,553934.0,559650.0,583782.0,605995.0,623385.0,630158.0,634491.0,617722.0,596191.0,572130.0,566310.0,572722.0,571469.0,578351.0,566485.0,574593.0,568719.0,577366.0,572998.0,579184.0,571349.0,583439.0,593533.0,595864.0,618163.0,611905.0,648179.0,642410.0,651372.0,621417.0,630484.0,640753.0,653298.0
394429,206,"Burlington, VT",msa,VT,283698.0,283199.0,289487.0,294679.0,299516.0,299755.0,300167.0,297372.0,287469.0,291160.0,296098.0,300715.0,298859.0,293515.0,294833.0,297422.0,294668.0,295000.0,287725.0,290037.0,289775.0,291722.0,297072.0,303023.0,311103.0,317603.0,326865.0,,337666.0,343137.0,335569.0,334264.0,329298.0,343113.0,349976.0,364653.0,374719.0,380884.0,381343.0,384563.0,384783.0,382679.0,367933.0,375272.0,381805.0,404388.0,409379.0,413953.0,419442.0,415861.0,422132.0,410718.0,410733.0,395730.0,399057.0,395257.0,392788.0,396442.0,406416.0,428380.0,430727.0,441281.0,437825.0,436986.0,425019.0,423793.0,425763.0,426665.0,447863.0,461444.0,486501.0,486354.0,492227.0,490474.0
395030,207,"Rochester, MN",msa,MN,203203.0,202467.0,205824.0,203856.0,204045.0,205437.0,205889.0,208384.0,211182.0,211145.0,214476.0,212470.0,216798.0,217901.0,219486.0,218254.0,222194.0,226023.0,229030.0,226054.0,225225.0,224126.0,222653.0,224762.0,234888.0,242926.0,249826.0,246128.0,243837.0,238222.0,237373.0,237980.0,240301.0,244604.0,252012.0,258153.0,261068.0,264030.0,267138.0,270592.0,273472.0,272528.0,275324.0,273025.0,277088.0,282187.0,289786.0,288346.0,283627.0,278050.0,277070.0,274442.0,273060.0,271338.0,272115.0,271991.0,275970.0,281135.0,284763.0,287927.0,285861.0,281032.0,281184.0,285195.0,286866.0,285429.0,282035.0,292445.0,301783.0,306427.0,303774.0,305409.0,308105.0,309133.0
753895,208,"Lafayette, IN",msa,IN,153447.0,151359.0,154212.0,153884.0,151763.0,150614.0,150879.0,149516.0,152230.0,155577.0,163518.0,169296.0,167035.0,166742.0,163842.0,168923.0,169281.0,166938.0,167671.0,172214.0,175928.0,175909.0,175416.0,175255.0,176620.0,182225.0,188313.0,190032.0,186083.0,186978.0,186974.0,189038.0,189695.0,193180.0,197045.0,195980.0,199951.0,204781.0,204756.0,201516.0,198177.0,199859.0,198418.0,202460.0,204961.0,216465.0,219908.0,225785.0,224055.0,218196.0,218829.0,211926.0,212105.0,206190.0,210350.0,221730.0,226267.0,233417.0,232627.0,242189.0,243897.0,244580.0,245255.0,243385.0,246373.0,244097.0,248055.0,252480.0,255173.0,263982.0,261715.0,270859.0,264811.0,270043.0
394454,209,"Champaign, IL",msa,IL,141267.0,140134.0,138429.0,136555.0,141005.0,145666.0,149617.0,142121.0,140356.0,140043.0,142406.0,143276.0,146265.0,148101.0,151765.0,152821.0,156111.0,149983.0,146507.0,142113.0,145853.0,151463.0,156686.0,157532.0,157290.0,159276.0,164496.0,170797.0,169195.0,162084.0,152579.0,155956.0,159964.0,166516.0,165365.0,166251.0,163611.0,159941.0,158105.0,158341.0,162787.0,165065.0,169264.0,166543.0,167985.0,166000.0,168590.0,169624.0,171585.0,171233.0,171418.0,170188.0,167672.0,160412.0,159233.0,160453.0,169189.0,170784.0,182676.0,187416.0,189438.0,185412.0,184013.0,187470.0,185156.0,182485.0,182858.0,182307.0,195214.0,195131.0,203183.0,202118.0,202808.0,200354.0
394848,210,"Medford, OR",msa,OR,295504.0,294489.0,293546.0,288433.0,292237.0,293748.0,297062.0,295859.0,300124.0,302041.0,303977.0,304468.0,309433.0,311256.0,313421.0,309151.0,313064.0,317530.0,320457.0,322313.0,321670.0,318871.0,319327.0,325861.0,340883.0,346959.0,352520.0,351522.0,356119.0,360669.0,361079.0,368611.0,371415.0,387833.0,392644.0,389132.0,390232.0,391965.0,400424.0,402883.0,404262.0,407013.0,417000.0,423528.0,435453.0,430914.0,434229.0,434561.0,436384.0,433446.0,430037.0,425863.0,416472.0,414557.0,413719.0,414984.0,413112.0,418953.0,432698.0,432257.0,429536.0,425581.0,427245.0,434715.0,427628.0,431549.0,429431.0,441125.0,438562.0,436089.0,430822.0,436027.0,438941.0,436154.0
